date,username,link,tweet,clean_tweet,label
2022-12-18 22:18:35,black_abu2,https://twitter.com/black_abu2/status/1604602050766983169,"Hehehehe Argentina menang, seperti doa gw di awal pildun dan gw jga ngetwit begini, Dan seperti jga ramalan cipung, Jadi kmrn cipung di tanya siapa yg menang argentina atau prancis dan tiga kali cipung milih bola argentina, 😂😂😂",argentina menang doa awal pildun juga ngetwit begini juga ramal cipung jadi kemarin cipung tanya siapa menang argentina prancis tiga kali cipung milih bola argentina,
2022-12-18 22:18:32,slowgan_,https://twitter.com/slowgan_/status/1604602038054457344,Action Figure   Mbappe  https://t.co/LANqDbiErh  Messi  https://t.co/Wyojb1farN  Pildun Juara Dunia Argentina Prancis Penalti 3-3 Qatar World Cup  https://t.co/sM0rOf9VYG,action figure mbappe messi pildun juara dunia argentina prancis penalti qatar world cup,
2022-12-18 22:18:11,warkopyahut,https://twitter.com/warkopyahut/status/1604601947880689664,Harus nunggu 4 tahun lagi buat ngerasain euforia pildun 🥹,nunggu tahun buat ngerasain euforia pildun,
2022-12-18 22:17:39,naufalfa_iqn,https://twitter.com/naufalfa_iqn/status/1604601817265934336,"kemarin pp tegal-banjarnegara bener2 capek bgt, akhirnya ketiduran trs ga nonton final pildun😓",kemarin pulang pergi tegal banjarnegara bener2 capek banget akhir tidur terus tidak nonton final pildun,
2022-12-18 22:17:34,eunwoovd,https://twitter.com/eunwoovd/status/1604601794629636096,"@songkaaang # anjaayy Argentina menang?? Keren! Congrats for Argentina! Ren semalam ga nonton, tapi denger suara dari rumah dan diluar rame banget karena pildun ini.. hebat sihh Argentina bisa menang! Congratss congratss! 🏆  Id : fouxy",anjaayy argentina menang keren congrats for argentina ren malam tidak nonton tapi denger suara rumah luar ramai banget pildun hebat sihh argentina bisa menang congratss congratss id fouxy,
2022-12-18 22:17:02,theatcodes,https://twitter.com/theatcodes/status/1604601661443674114,@ssefnum Jagoanmu pildun menang gak?,jago pildun menang tidak,
2022-12-18 22:16:27,indomineee,https://twitter.com/indomineee/status/1604601515448025088,"@Jouniors_ maklum, abangnya nntn pildun jg",maklum abang nonton pildun juga,
2022-12-18 22:15:51,ultschimons,https://twitter.com/ultschimons/status/1604601360942780418,gemini semalem pildun megang negara apa ya penasaran blm liat sg nya lagi,gemini semalem pildun pegang negara apa penasaran belum lihat sg nya,
2022-12-18 22:15:14,farghanturu,https://twitter.com/farghanturu/status/1604601205363134464,"No galau"" abis pildun kita liat  Madrid bantai Ipul🔥",no galau habis pildun lihat madrid bantai ipul,
2022-12-18 22:15:07,painmaze,https://twitter.com/painmaze/status/1604601177458425856,Soobin heboh nonton avatar Taehyun heboh nonton pildun 😭,soobin heboh nonton avatar taehyun heboh nonton pildun,
2022-12-18 22:15:04,asteatwo,https://twitter.com/asteatwo/status/1604601165270114304,"suara gue abis, tapi gapapa worth it teriak2 final pildun 👍",suara habis tapi tidak apa worth it teriak2 final pildun,
2022-12-18 22:14:35,convomfs,https://twitter.com/convomfs/status/1604601045199773696,"💭 Guys aku tau ini telat, tapi nonton siaran ulangnya pildun dimana ya? Gara2 lewat tl terus hari ini jadi pecah rasa penasaranku😭 aku mau nonton",teman tahu lambat tapi nonton siar ulang pildun gara2 lewat tl terus hari jadi pecah rasa penasaran mau nonton,
2022-12-18 22:14:34,bluemblebee,https://twitter.com/bluemblebee/status/1604601039298392064,@essecafein habis nobar pildun kah,habis nonton bareng pildun,
2022-12-18 22:14:29,priasoju,https://twitter.com/priasoju/status/1604601016590012416,"pildun telah usai, dari tahun 2002 nonton pildun, tahun ini salah satu piala dunia terbaik",pildun usai tahun 2002 nonton pildun tahun salah satu piala dunia baik,
2022-12-18 22:14:27,TempatSambatSi,https://twitter.com/TempatSambatSi/status/1604601011175161856,"tiba2 gajadi ntn pildun malah ntn avgrs ga nanya ama siapa soalnya pasti jawabanya sendiri, sbenernya ini tu ngehindar nya keliatan bgt tp gw masih tolol wkwk  https://t.co/BeNcgif8of",tiba gajadi nonton pildun bahkan nonton avgrs tidak tanya sama siapa soal jawabanya sendiri sbenernya itu ngehindar nya lihat banget tapi tolol,
2022-12-18 22:14:06,umiyati31,https://twitter.com/umiyati31/status/1604600922541551616,"Duluuuuu banget aku juga nikmatin pildun sama bapak, tapi dulu sih makanya sekarang ngga🫠👍🏻",duluuuuu banget nikmatin pildun sama bapak tapi dulu makanya sekarang tidak,
2022-12-18 22:13:56,mochishuuu,https://twitter.com/mochishuuu/status/1604600879302467585,Gw ga nonton pildun TAPI KAYAKNYA SERU BGT YA?? Congrats buat Argentina😔,tidak nonton pildun tapi kayak seru banget congrats buat argentina,
2022-12-18 22:13:50,nasipadangayam,https://twitter.com/nasipadangayam/status/1604600856120156160,Kerinan arep bahas pildun huft,kerinan arep bahas pildun keluh,
2022-12-18 22:13:50,someday_tea,https://twitter.com/someday_tea/status/1604600854329233408,"Tapi menurutku mau prancis atau argentina yang menang, nothing surprise and nothing special at all.. kayak ya pildun isi juaranya cuma america selatan + eropa.. dan pemainnya emg punya track bagus.. jd ga bikin kaget.  Beda kalo asia + africa yg juara, bakal WOW BANGET!!",tapi turut mau prancis argentina menang nothing surprise and nothing special at all kayak pildun isi juara cuma america selatan eropa main memang punya track bagus jadi tidak bikin kaget beda kalau asia africa juara bakal wow banget,
2022-12-18 22:13:45,fhafhifhu_,https://twitter.com/fhafhifhu_/status/1604600833726742528,Pildun siapa yg menanggg?,pildun siapa menanggg,
2022-12-18 22:13:31,TempatSambatSi,https://twitter.com/TempatSambatSi/status/1604600776038395904,gue tolak krn gue dirumah kmrn semepet gw ngajak minggu buat pergih ternyata dia kena piket dan cancel ntn pildun krn mau ntn avgrs walau gtw am sapa soalnya yg tdkan dia cmn minta temenin ke tmpt kacamat+mkn  https://t.co/czCC8QhAXs,tolak karena rumah kemarin mepet ngajak minggu buat pergih nyata kena piket cancel nonton pildun karena mau nonton avgrs tidak tahu am sapa soal tdkan cuma minta temenin tempat kacamat mkn,
2022-12-18 22:13:31,prditaaaa,https://twitter.com/prditaaaa/status/1604600773236559873,pasti nanti kerjanya pada telat soalnya ngantuk semalem liat pildun,kerja lambat soal ngantuk semalem lihat pildun,
2022-12-18 22:13:27,gryffincraw,https://twitter.com/gryffincraw/status/1604600757432745984,seru liat twitan temen temen gua huru hara pildun wkwk,seru lihat twitan teman teman huru hara pildun,
2022-12-18 22:13:16,bezetrossoneri,https://twitter.com/bezetrossoneri/status/1604600712154927104,@idextratime Sungguh miris di tropy pildun ada peta Indonesia tapi Indonesia ga diajak maen,sungguh miri tropy pildun ada peta indonesia tapi indonesia tidak ajak main,
2022-12-18 22:13:02,n0vemberman2,https://twitter.com/n0vemberman2/status/1604600653804109824,"@convomf gapapa dia masi muda, masi bisa ikut pildun lagi, lebih sedih kalo Messi yg gak angkat piala",tidak apa ma muda ma bisa ikut pildun lebih sedih kalau messi tidak angkat piala,
2022-12-18 22:13:02,95zsupremacy,https://twitter.com/95zsupremacy/status/1604600653170761729,KESELEK maaf ga ikutin pildun tp ini lucu,keselek maaf tidak ikutin pildun tapi lucu,
2022-12-18 22:12:57,ibnu_dumadi,https://twitter.com/ibnu_dumadi/status/1604600633046093825,@__17iwa @rezariesnan minal aidin ye semuanye kelar juga nih pildun,mal aidin ye semuanye kelar ini pildun,
2022-12-18 22:12:50,indah_almkrmh,https://twitter.com/indah_almkrmh/status/1604600604596523008,Tes Kepribadian: Siluet yang Dipilih Bisa Ungkap Sisi Lain Dari Psikologi Sosok Anda  https://t.co/QJySvUwoM4 Pildun|messi|giround |lloris| drake| Madrid |Maradona |aguero| haaaland| dembele| jantung|whatagame| greatest| maria|dybala| FIFA| messi|juara dunia |rasul lemos,te pribadi siluet pilih bisa ungkap sisi psikologi sosok pildun messi giround lloris drake madrid maradona aguero haaaland dembele jantung whatagame greatest maria dybala fifa messi juara dunia rasul los,
2022-12-18 22:12:37,aanaktunggall,https://twitter.com/aanaktunggall/status/1604600547981787136,"njir semalem 15 menit lagi mulai pildun malah ketiduran cok,  gg argentina, messi idol💙",njir semalem 15 menit mulai pildun bahkan tidur cok gg argentina messi idol,
2022-12-18 22:12:28,astariasti,https://twitter.com/astariasti/status/1604600511080300546,Ga masalah lah kalo mau nonton pildun sampe jam berapa juga asal bangun sholat subuh. Rugi banget gara-gara nonton jadi skip solat. Ngamuk gue udah pasti 😒,tidak masalah kalau mau nonton pildun sampai jam berapa asal bangun sholat subuh rugi banget gara gara nonton jadi skip solat ngamuk sudah,
2022-12-18 22:12:04,syadzwinarizq,https://twitter.com/syadzwinarizq/status/1604600411406491648,"waktu pildun 2018 kehilangan momen karna kami lagi sibuk sibuknya skripsian dan wisudaan. giliran pildun 2022 baru berasa lagi momennya, yang nongkrong tapi nonton pildun lah. dan pas final pildun bener bener nobar sama orang orang gila wkwkw lawak kali kami tadi demi allah😭🤣",waktu pildun 2018 hilang momen karena sibuk sibuk skripsi wisuda gilir pildun 2022 baru asa momen nongkrong tapi nonton pildun pa final pildun benar benar nonton bareng sama orang orang gila wkwkw lawak kali tadi allah,
2022-12-18 22:11:57,jepliciouss,https://twitter.com/jepliciouss/status/1604600380989378560,yaelah mau nonton pildun malah ketiduran babi,yaelah mau nonton pildun bahkan tidur babi,
2022-12-18 22:11:55,youngboyzz69,https://twitter.com/youngboyzz69/status/1604600374014644224,yang sabar ya next pildun bisa membantai,sabar lanjut pildun bisa bantai,
2022-12-18 22:11:54,xixuanjin,https://twitter.com/xixuanjin/status/1604600370201665536,@m5inho noh orang nya sampe ketiduran habis nonton pildun  https://t.co/Tp5qFIO3w4,noh orang nya sampai tidur habis nonton pildun,
2022-12-18 22:11:38,fadhilaaaaaaah,https://twitter.com/fadhilaaaaaaah/status/1604600299217637376,"Melek an pildun bisa, bales chat tdk bisa blgnya ketiduran. Baiklah",melek an pildun bisa balas chat tidak bisa blgnya tidur baik,
2022-12-18 22:11:31,rdhtn__,https://twitter.com/rdhtn__/status/1604600270398582784,Dam jagoan lu beneran menang pildun lu gaada niatan buat balik lagi ke trsr?  https://t.co/C3qJphRWYa,dam jago kamu beneran menang pildun kamu tidak ada uang niat buat balik trsr,
2022-12-18 22:10:36,m5inho,https://twitter.com/m5inho/status/1604600042073239552,"@xixuanjin boong lo, gue ama dia lagi nobar final pildun ini.",boong kamu sama nonton bareng final pildun,
2022-12-18 22:09:55,ooqhqvq,https://twitter.com/ooqhqvq/status/1604599870811426818,anjing pildun kebawa mimpi,anjing pildun bawa mimpi,
2022-12-18 22:08:18,sjxjs,https://twitter.com/sjxjs/status/1604599461144977408,"Haechan ngebabel gue udah tidur, gue ngga nntn pildun soalnya wkwkw",haechan ngebabel sudah tidur tidak nonton pildun soal wkwkw,
2022-12-18 22:07:40,73_dump,https://twitter.com/73_dump/status/1604599303816679424,Siraman rohani subuh bersama adek; ngomongin pildun dan Argentina:),siram rohani subuh sama adek bicara pildun argentina,
2022-12-18 22:07:39,adinisme12,https://twitter.com/adinisme12/status/1604599297462632448,kok bisa final pildun argentina ngelawan mipa 4,kok bisa final pildun argentina ngelawan mipa,
2022-12-18 22:07:14,garciahauau,https://twitter.com/garciahauau/status/1604599192508583942,wasir pildun abis disepongin istri messi fix bgt,wasir pildun habis disepongin istri messi fix banget,
2022-12-18 22:06:59,adimastrngr,https://twitter.com/adimastrngr/status/1604599130806194176,Gak nyangka pildun udah selesai aja jadi ngerasa sepi lagi   #FIFAWorldCup #Messi𓃵 #Qatar2022 #WorldCupFinal  https://t.co/1WmKQOXOpL,tidak nyangka pildun sudah selesai saja jadi ngerasa sepi fifaworldcup messi qatar2022 worldcupfinal,
2022-12-18 22:06:29,nbliklilalbryn,https://twitter.com/nbliklilalbryn/status/1604599006142689280,"Org fokus nonton pildun, secara ini 4 tahun sekali dahgitu last match Messi juga di pildun, banyakan yg ntn buat cari senang dan menyaksikan sejarah baru, u malah fokus mantengin live score judi onlen.",orang fokus nonton pildun tahun sekali dahgitu last match messi pildun banyak nonton buat cari senang saksi sejarah baru bahkan fokus mantengin live score judi onlen,
2022-12-18 22:06:29,jadilaperrrr,https://twitter.com/jadilaperrrr/status/1604599004473733120,yang juara pildun boleh argentina juara hati mah only u is number one Kiwkiw😭🤌🏼,juara pildun boleh argentina juara hati mah only is number one kiwkiw,
2022-12-18 22:06:15,gomienight,https://twitter.com/gomienight/status/1604598946646568960,Haha tuh kan pasti dia nonton pildun,tertawa nonton pildun,
2022-12-18 22:06:13,faturcinta,https://twitter.com/faturcinta/status/1604598936844410880,"Bravo launturo dkk, ditengah krisis ekonomi ,menjadi juara pildun. Prancis mantaap permainannya.  @FIFAWorldCup @FIFAcom  @afa @KMbappe @fundacionmessi",bravo launturo dan kawan tengah krisis ekonomi jadi juara pildun prancis mantaap main,
2022-12-18 22:05:48,heloaney,https://twitter.com/heloaney/status/1604598832826044416,"Pildun bikin huru hara grup kelas, saya sebagai penyimak grup pagi2 udah ketawa😭",pildun bikin huru hara grup kelas simak grup pagi2 sudah ketawa,
2022-12-18 22:05:45,mootiik_,https://twitter.com/mootiik_/status/1604598822663258112,"Udh 2 pildun nebak juara bener trs, apa next w ikut judi y? WKWKWKWKK  https://t.co/kxMFj6p8dA",sudah pildun nebak juara benar terus apa lanjut ikut judi wkwkwkwkk,
2022-12-18 22:05:36,Been4Q59,https://twitter.com/Been4Q59/status/1604598782167252992,Pagi pasti banyak yg bangun kesiangan  Alesan : liat pildun  Juara Dunia #FIFAFinalWithPathaan,pagi banyak bangun siang alesan lihat pildun juara dunia fifafinalwithpathaan,
2022-12-18 22:05:31,audry_luvN,https://twitter.com/audry_luvN/status/1604598762529501184,Bisa2nya Italia ga ikutan pildun 2022 ckckck sgt2 membagongkan 🙈,bisa2nya italia tidak ikut pildun 2022 ckckck sangat bagong,
2022-12-18 22:05:28,Jaseeeeeeee27,https://twitter.com/Jaseeeeeeee27/status/1604598750789652480,"Pada AKHIRNYA MESSI MEMBAWA ARGENTINA UNTUK MENJADI JUARA DI PIALA DUNIA 2022+SEBAGAI PEMAIN TERBAIK PILDUN 2022, sekali lagi selamat LeoMessi! Kamu berhak mendapatkan itu semua berkat kerja kerasmu di timnas!  Dari Messi kita belajar kekalahan adalah kesuksesan yg tertunda🏆🇦🇷💙  https://t.co/CmL0yNS3ga",akhir messi bawa argentina jadi juara piala dunia 2022 main baik pildun 2022 sekali selamat leomessi kamu hak dapat semua berkat kerja kera timnas messi ajar kalah sukses tunda,
2022-12-18 22:04:52,rickthesizzlaaa,https://twitter.com/rickthesizzlaaa/status/1604598598423187457,"aku ga ndelok pildun, tp aku tim ketangen gara2 mbappe ngegolno 🫠🫠  https://t.co/HfyO3cvFeo",tidak ndelok pildun tapi tim tangen gara2 mbappe ngegolno,
2022-12-18 22:04:21,sahagam_,https://twitter.com/sahagam_/status/1604598466914574337,"gimana konspirasi final pildun, menakjubkan?",bagaimana konspirasi final pildun takjub,
2022-12-18 22:04:16,Slttasx,https://twitter.com/Slttasx/status/1604598448447115264,"@HuuuuuuLiL @idextratime Setuju pas copa sama finalissima emang jadi andelan banget, pas pildun melempem",tuju pa copa sama finalissima emang jadi andelan banget pa pildun melempem,
2022-12-18 22:04:06,koppikaw,https://twitter.com/koppikaw/status/1604598405153837058,"Pagi, tim kebanggaan MU menang pildun gak?",pagi tim bangga mu menang pildun tidak,
2022-12-18 22:03:54,Bustednut1969,https://twitter.com/Bustednut1969/status/1604598357040967680,@idextratime Ada yang bangga nya pemain dari klub ini juara pildun tapi kontribusi di final kosong malah temen nya yang 90 menit lari ngapan cover bola gk ada yang tag.,ada bangga nya main klub juara pildun tapi kontribusi final kosong bahkan teman nya 90 menit lari ngapan cover bola tidak ada tag,
2022-12-18 22:03:17,alka20s,https://twitter.com/alka20s/status/1604598199108468737,"manifesting rambut dybala edisi pildun taun ini. kumpulin niat dulu tp, buat potong rambut gondrong ini.  https://t.co/Ccz3VOykkn",manifesting rambut dybala edisi pildun tahun kumpulin niat dulu tapi buat potong rambut gondrong,
2022-12-18 22:02:40,kejenoan,https://twitter.com/kejenoan/status/1604598042811699201,anak nct nobar pildun kahhh,anak nct nonton bareng pildun kahhh,
2022-12-18 22:02:39,pakehelmmm,https://twitter.com/pakehelmmm/status/1604598041117601792,Wkakaka ga ikhlas bgt dah gue messi menang pildun wkakak,wkakaka tidak ikhlas banget deh messi menang pildun wkakak,
2022-12-18 22:02:12,winwinoct,https://twitter.com/winwinoct/status/1604597926088822784,AHAHAHAHA pada taruhan buat pildun ya,ahahahaha taruh buat pildun,
2022-12-18 22:01:58,rfndka,https://twitter.com/rfndka/status/1604597869566382081,sg isi nya pildun semua. celamat abang messi👍🏻,sg isi nya pildun semua camat abang messi,
2022-12-18 22:01:23,TsaqiefIK,https://twitter.com/TsaqiefIK/status/1604597722539241472,"2010 jadi pildun pertama yg gua tonton. Argentina kalah di 8 besar ama Jerman. Pas Final 2014, Argentina ketemu Jerman lagi, eh si Gotze malah ngegolin. 2018, ketemu Perancis di 16 besar langsung kalah. 2022 ini jadi ajang pembuktian Argentina, khususnya Messi.",2010 jadi pildun pertama tonton argentina kalah besar sama jerman pa final 2014 argentina ketemu jerman eh si gotze bahkan ngegolin 2018 ketemu perancis 16 besar langsung kalah 2022 jadi ajang bukti argentina khusus messi,
2022-12-18 22:01:06,hellaurchz,https://twitter.com/hellaurchz/status/1604597650959257600,absen yg ketiduran nonton pildun ☝🏻,absen tidur nonton pildun,
2022-12-18 22:00:58,naelegy,https://twitter.com/naelegy/status/1604597616465281024,iya le disini juga rame nonton pildun,iya le sini ramai nonton pildun,
2022-12-18 22:00:35,daniel_tan93,https://twitter.com/daniel_tan93/status/1604597522252472320,"@ngantuakz @The_RedsIndo Mbappe bukan mustahil, dia udh menang pildun di usia 19th, tinggl gelar liga champions sama ballon d'or aja. Hattrick di final piala dunia aja udh hal yang gila. He's have a bright future. Kayanya yg nerusin tahta nya messi ya si mbappe ini",mbappe bukan mustahil sudah menang pildun usia 19th tinggl gelar liga champion sama ballon or saja hattrick final piala dunia saja sudah gila he have bright future kayak nerusin tahta nya messi si mbappe,
2022-12-18 22:00:17,ibunnn_,https://twitter.com/ibunnn_/status/1604597444821426176,"walaupun messi menang pildun, tapi tetep ronaldo yang terbaik, karena pernah ke aceh",walaupun messi menang pildun tapi tetap ronaldo baik pernah aceh,
2022-12-18 21:59:55,unicornxo_,https://twitter.com/unicornxo_/status/1604597351280447488,tukaaaaan dia lagi sibuk pildun wkwkk,tukaaaaan sibuk pildun wkwkk,
2022-12-18 21:59:29,SahabatGusTamim,https://twitter.com/SahabatGusTamim/status/1604597243876556801,@cakimiNOW PKB nomor 1 di pemilu Argentina nomor 1 di pildun  @cakimiNOW wajib jadi nomor 1 di RI,pkb nomor milu argentina nomor pildun wajib jadi nomor ri,
2022-12-18 21:59:00,lethalyoon,https://twitter.com/lethalyoon/status/1604597120836972544,wkwk pildun nih kok cepet bgt ya udah selese,pildun ini kok cepat banget sudah selesai,
2022-12-18 21:58:30,mytimesevenv,https://twitter.com/mytimesevenv/status/1604596997456949248,"Kmrn pen bgt nonton pildun, tp gua emg orgnya ngantukan bgt.. Jd dgn berat hati milih tidur.. Mana skornya ketat lgi 🥲",kemarin pen banget nonton pildun tapi memang orgnya ngantukan banget jadi dengan berat hati milih tidur mana skor ketat lagi,
2022-12-18 21:58:26,baihaqifajarr,https://twitter.com/baihaqifajarr/status/1604596979631525888,Kelewat nonton final pildun adalah harga yang harus dikorbankan untuk tidur nyenyak.,lewat nonton final pildun harga korban tidur nyenyak,
2022-12-18 21:58:25,dindagapakehauw,https://twitter.com/dindagapakehauw/status/1604596973247803393,menang cokkk argentina gua menang pildun cokkkk😭🇦🇷🇦🇷,menang cokkk argentina menang pildun cokkkk,
2022-12-18 21:58:19,ZielJKT48,https://twitter.com/ZielJKT48/status/1604596948945993728,"Yang nyalahin sendernya karena nggak pake konteks juga, are you kidding me? Jelas-jelas ini base umum, bukan base bola. Nggak semua orang nonton dan hype pildun. Have some shame, duh.",nyalahin sender tidak pakai konteks are you kidding me jelas jelas base umum bukan base bola tidak semua orang nonton hype pildun have some shame aduh,
2022-12-18 21:58:12,wInd_notwlnd,https://twitter.com/wInd_notwlnd/status/1604596918814146560,Sabar bwang 4 tahun lgi kok pildun,sabar bwang tahun lagi kok pildun,
2022-12-18 21:57:50,miwsuh,https://twitter.com/miwsuh/status/1604596830427557888,"Keknya emg 75% gua ngikut ayah gua. Wktu kecil ikutan nonton bola jg krna ayah, ampe jagoin argentina jg krna ayah fans argentina HAHAAHAHAHAH. Keinget 2014 galau gegara gajadi pildun  https://t.co/aQauVOVHtY",kayak memang 75 ikut ayah waktu kecil ikut nonton bola juga karena ayah sampai jagoin argentina juga karena ayah fan argentina hahaahahahah keinget 2014 galau karena gajadi pildun,
2022-12-18 21:57:01,SyamsiRukma,https://twitter.com/SyamsiRukma/status/1604596621547048960,"tetep gak dulu deh sama yg nomor 10, gkpp gk juara pildun pun tetep nomor 7 aja 👌",tetap tidak dulu sama nomor 10 tidak apa tidak juara pildun tetap nomor saja,
2022-12-18 21:56:24,ehhsan_Hnya2,https://twitter.com/ehhsan_Hnya2/status/1604596469046325248,@FaktaSepakbola Gila pra acaranya biasa aja bahkan song themenya aja orang² baru pd tau pas hari H opening pildun tp pas acara berjalan ini pildun seru bgtt edan,gila pra acara biasa saja bahkan song themenya saja orang2 baru pada tahu pa hari opening pildun tapi pa acara jalan pildun seru bgtt edan,
2022-12-18 21:55:52,y0urbaesz,https://twitter.com/y0urbaesz/status/1604596335235432448,Gw dr awal pen hype pildun ampe takut dikira fans bola dadakan😔 tp MESSI!!!!11!1!1!1!1,dari awal pen hype pildun sampai takut kira fan bola dada tapi messi 11,
2022-12-18 21:55:45,Siapsalah_pak,https://twitter.com/Siapsalah_pak/status/1604596304671571969,"Di sebelahnya, Mbappe tak mau kalah. Ia memperlihatkan kebintangannya di lapangan. Mbappe jg mewakili L. Messi yg terlahir dgn bakat dan berada di antara pemain hebat di negaranya sehingga bisa mengantarkannya ke puncak pildun.",belah mbappe tidak mau kalah lihat bintang lapang mbappe juga wakil messi lahir dengan bakat ada main hebat negara bisa antar puncak pildun,
2022-12-18 21:55:17,vlavinaa,https://twitter.com/vlavinaa/status/1604596185372983296,"Cepet bgt pildun dah kelar, perasaan baru kemarin nonton jungkook di opening ceremony pildun",cepat banget pildun deh kelar asa baru kemarin nonton jungkook opening ceremony pildun,
2022-12-18 21:55:10,rofamore,https://twitter.com/rofamore/status/1604596157870936064,Aku mau nonton final pildun. Lah jam 9 aja udah sepet mata...😂,mau nonton final pildun jam saja sudah sepet mata,
2022-12-18 21:55:03,Himmah22619549,https://twitter.com/Himmah22619549/status/1604596128112324609,Gila sih awit anak2 sampe emak2 geger pildun Kabeh😞,gila awit anak2 sampai emak2 geger pildun kabeh,
2022-12-18 21:55:01,gkbrnt,https://twitter.com/gkbrnt/status/1604596119706947584,"berhubung pildun udean, anpolow akun-akun bola..",hubung pildun ude anpolow akun akun bola,
2022-12-18 21:54:36,Jaseeeeeeee27,https://twitter.com/Jaseeeeeeee27/status/1604596014178267137,"Messi gagal di final CA 2011&amp;2015 lewat adu penalti sama Chile, Messi gagal di pildun 2018 dipulangkan Perancis, gak mudah jadi Messi yg sering gagal di timnas dan punya tuntutan besar karena kesuksesan nya diklub banyak org Argentina dan pecinta bola yg berharap besar sama messi  https://t.co/ZQqTdvxnZF",messi gagal final ca 2011 2015 lewat adu penalti sama chile messi gagal pildun 2018 pulang perancis tidak mudah jadi messi sering gagal timnas punya tuntut besar sukses nya klub banyak orang argentina cinta bola harap besar sama messi,
2022-12-18 21:53:34,tinywiw,https://twitter.com/tinywiw/status/1604595755091910656,@sbtmskn Nyesek yaa habis jadi champion trs jadi RU🥲 Tim perancis di pildun 🤝  tim INA di thomas cup🥲,nyesek yaa habis jadi champion terus jadi baru tim perancis pildun tim ina thomas cup,
2022-12-18 21:53:28,dgabrielle28,https://twitter.com/dgabrielle28/status/1604595729095622657,apa cuma sayahh yang tidur pada saat orang2 begadang nonton pildun? 😌🙂🥶,apa cuma sayahh tidur orang2 begadang nonton pildun,
2022-12-18 21:53:13,solosomniac,https://twitter.com/solosomniac/status/1604595666902450176,"Ngomong2 tentang pd, not pd but still football related, i miss the old euphoria of watching football layar tancap di komplek rumah. Dulu asli seru kayaknya tiap komplek ada aja yg ngadain layar tancep nobar bola. Skrng mah udh pernah lg. Tanding persib aja rame bgt apalagi pildun",ngomong2 pada not pada but masih football related miss the old euphoria of watching football layar tancap komplek rumah dulu asli seru kayak tiap komplek ada saja ngadain layar tancep nonton bareng bola sekarang mah sudah pernah lagi tanding persib saja ramai banget pildun,
2022-12-18 21:53:11,starvindesanta,https://twitter.com/starvindesanta/status/1604595656865517573,ahh pildun kelar. kembali ke jadwal tidur yg baik,ahh pildun kelar jadwal tidur baik,
2022-12-18 21:52:30,rikijul02713205,https://twitter.com/rikijul02713205/status/1604595484546699265,salut sih sama kylian Mbappe difinal pildun bisa mencetak hattrick walaupun harus mengakui kehebatan Argentina lewat adu pinalti,salut sama kylian mbappe final pildun bisa cetak hattrick walaupun aku hebat argentina lewat adu pinalti,
2022-12-18 21:52:14,prayogi1208,https://twitter.com/prayogi1208/status/1604595418645811200,Cuman juara pildun ae bangga.,cuman juara pildun ae bangga,
2022-12-18 21:52:12,yyvo00,https://twitter.com/yyvo00/status/1604595409359208448,"hbs pildun, m4 menanti",hb pildun m4 nanti,
2022-12-18 21:52:06,gryffincraw,https://twitter.com/gryffincraw/status/1604595383422046209,anjeng final pildun gua malah ketiduran,anjeng final pildun bahkan tidur,
2022-12-18 21:51:55,aselolehahaybib,https://twitter.com/aselolehahaybib/status/1604595340526891008,"edan ac gue ga dingin coy, mana lampu dinyalain pula🤡 untung bisa tidur ruang tamu rame tiap hari pada nonton pildun (ga ikut nonton)",edan ac tidak dingin coy mana lampu dinyalain untung bisa tidur ruang tamu ramai tiap hari nonton pildun tidak ikut nonton,
2022-12-18 21:51:06,iwan_salah,https://twitter.com/iwan_salah/status/1604595132124188673,Alhamdulillah Argentina juara pildun! Tp angger weh teu turun harga endog mah 😭,alhamdulillah argentina juara pildun tapi angger weh teu turun harga endog mah,
2022-12-18 21:50:10,kogasx,https://twitter.com/kogasx/status/1604594900313702400,gk ngikutin pildun tp liat meme yang seliweran di tl ngakak bgt gua,tidak ngikutin pildun tapi lihat meme seliwer tl tertawa banget,
2022-12-18 21:49:47,DendyRadityaA,https://twitter.com/DendyRadityaA/status/1604594804288999424,"Banyak orang bilang kalau Piala Dunia 2022 kurang hype. Faktanya, orang yg bilang seperti itu adalah orang yg sama yg 1 bulan ini sering posting di medsosnya tentang Pildun dan ikut nobar dimana². Perilaku mereka 1 bulan ini adalah bukti bahwa perkataan mereka sendiri itu salah.",banyak orang bilang kalau piala dunia 2022 kurang hype fakta orang bilang orang sama bulan sering posting medsosnya pildun ikut nonton bareng dimana2 perilaku bulan bukti kata sendiri salah,
2022-12-18 21:49:38,Bang_jekk05,https://twitter.com/Bang_jekk05/status/1604594762702802944,Yang bilang pildun qatar ga seasik pildun yg laen be like: #WorldCupFinal #Mbappe #Messi𓃵 #Qatar2022 #WorldCup  https://t.co/AnXIlonvRP,bilang pildun qatar tidak seasik pildun laen be like worldcupfinal mbappe messi qatar2022 worldcup,
2022-12-18 21:49:34,puppygloom,https://twitter.com/puppygloom/status/1604594749121232896,"Akhirnya yah setelah penantian lama, next pildun 2026 jerman juara",akhir yah nanti lama lanjut pildun 2026 jerman juara,
2022-12-18 21:48:41,ayangnyaleah,https://twitter.com/ayangnyaleah/status/1604594526634405888,Habis pildun terbitlah piala AFF,habis pildun terbit piala aff,
