raw_tweet,sentiment
ini pildun 2022 argen vs mbappe akwowkwowkowk,
"Messi juara, Ronaldo ditunggu wawancaranya sama si Morgan episode nyalahin timnas Portugal ya karena gagal juara pildun.",
gpp mbappe lu udh goat dr 4thn yg lalu. udh punya trofi pildun jg dan masih punya waktu buat koleksi lagii~ you've done your best tonight🖤🖤,
"@idextratime MAKASIH ETI🙌 Asli pildun bersama lu, followers lu dan dodolopers sangat amat menyenangkan. THE REAL MVP WORLD CUP 2022 QATAR : EXTRA TIME INDONESIA 🔥🐐",
Terlepas dari huru hara piala dunia kali ini. Akui saja pildun ini emang keren dan menghibur kok.   Terimakasih Qatar!,
"Langsung dibalas juara di 3 kompetisi berturut-turut. Copa America 2021, Finalissima 2022, Pildun 2022. Penantian panjang",
Terakhir kali ga ada pemain Madrid yang juara pildun 2006 apa ya?,
Rekap kesan pesan pildun kali ini. 1. Terlalu banyak gimik 2. Terlalu banyak mejik 3. Terlalu banyak kambek 4. Akhirny adu bacot kambing2an kelar (?) 😅,
aneh giliran jam segini baru pulang grgr nobar pildun ga dicariin yg jam 10 main di tetangga desa belum pulang udh ditlfonin terus,
@honeyoshie korban pildun sampai lupa haru 😓😓,
prasaan baru kemaren jungkook perform Dreamers di opening pildun.. eh uda kelar aja.,
"Tapi emang cuman gue yang ikutan nongkrong nonton pildun, malah nonton Anya. Gimana gak jadi bulan-bulanan gue di sini 😭",
"@rayculz harusnya bisa mecahin rekor gol klose, 5 gol lg masih bisa ikut 2-3 pildun lg",
"@Herwinwijaya14 @The_RedsIndo Bener bang, tergantung dr mana mau bandinginnya. Kalo Throphy mereka setara lah anggep aja kecuali pildun ini. Tp anggep aja Messi menangin pildun ini buat nutup era mereka bwang wkwk, at least salah 1 dr mereka uda dptin itu",
lucu bgt melihat cowo kpopku bahas pildun di wipers,
"@idextratime Kurang rasanya kalo di pildun ini ga ngeliat akun lu sehari setelah match ET,terimakasih sudah menemani para follower di pildun ini Ya cuma skrg gw bisa enjoy bukan akun lu,ntar kalo barca udh main lagi dan kalah paling gw juga ga mampu liat akun lu seminggu",
anjay tidur nyenyak smpe next pildun  https://t.co/eUmpoPncCr,
"Najis badmood sebulan tai, pildun terkontol",
Respek buat Prancis yg sudah maksimal melakukan yg terbaik dan menjadi tim eropa yg sejak awal menolak kampanye pelangi di pildun.,
"Kelar pildun, Messi masih harus khawatir gimana bertahan hidup di PSG~~",
Sejauh ini final pildun terseru yg kutonton,
"rame oge pildun, meskipun rungkad saetik gara gara milih prancis tapi teu nanaon",
aing beli jersey Argentina bintang 2 sm France buat diceritain nanti ke anak aing ttg final pildun terbaik kwwkwk,
Respect buat mbappe atas hattrick nya dan Prancis atas runner-up pildun 22,
"@StanWheeler666 harus dong, selama pildun pengeluaran gila”an bgt",
@AgusMagelangan Terharu messi dapat trofi pildun,
"sedang menunggu meme pildun wkakaka, yey 🇦🇷🇦🇷🇦🇷",
Podium pildun nu di lapang siga logo ROG ajeg 🤣🤣🤣,
"Kapok koe, mau pildun kok heboh bikin podcast bikin sakit hati, jd byk yg doain Messi juara, betol2 juara kn dia!!  Vamooossss Argentina!!! @TeamMessi  #ArgentinaVsFrance #FIFAWorldCup  https://t.co/Ks0uCK18wM",
Mbappe next pildun pasti makin gacor,
Bener-bener mewah Pildun kali ini..,
Skrg saatnya bilang ke panit pildun 2022 'ciee kepikiran lpj',
"Argentina menang pildun ,tapi di hati ku kamu pemenang nya Krn kamu NnattaWIN😂  https://t.co/SKPLkbtlin",
"@awfannnn Iyaa..  Dan gila sih.  Aku nonton final pildun sampe pinalti, finalistnya juga prancis. Dan kalah.",
usheran di final pildun dibayar brp y,
@sahabatnanduy woi lu nobar pildun yh kk,
"Gapapa Prancis, masih lebih baik kalah di final pildun daripada kalah di final piala AFF👍👀",
@Cinddoyy karna hayal final pildun wkwk,
"Terngantuk2 diajak nobar pildun, tapi seru sih suka!",
final terseru... nuhun argen pildun usa saya ganti tim,
akhirnya pildun selesai karbitan sok tau bola musnah🙏🏿,
"Messi aja udah dapat pildun, sekarang saatnya daddies mendapatkan medali olympics 🥹",
"@septemberendsss Ya giman rivalnya juara pildun, masa iya main diarab wkwk. yakin ae mau memperbaiki diri, minta maaf trs balik ke emyu wkwk",
Pinal PilDun yang paling keren gw tonton.....  Mempermainkan emosi naik turun..  Cuma sayang juara eropah kaga ikutan.,
"Kedua tim layak menang, mau siapapun timnya yg menang mereka layak bawa pulang trophy world cup. Gue seneng bisa nonton pildun se-dramatis ini",
Seru banget PILDUN malam ini,
"@PorosHalangID Kemaren"" ada org yg bilang England yg bakal juara pildun............",
Yedam kamu lagi nonton pildun juga gak?,
Ini ig agak error karena banyak yg update pildun kah?,
Di pildun doang  https://t.co/DdSTZZ06Qu,
@FaktaSepakbola kalo mau bales 0 pildun udah gax bisa sekarang xixi😁,
"@vanillameee Gue aja kaget, soalnya gue liat itu tweet udah rame beberapa hari yg lalu. Pildun selanjutnya 2026, di USA-Canada-Mexico",
Messi menutup 2022 dgn menang pildun Ronaldo menutup 2022 dgn dipecat,
tp lg pildun harusnya rame ga si coba dl lah,
Seru nntn pildun sm anak rp,
Messi abis pildun ngasi title GOAT ke mbappe Mbappe pantas nerima GOAT anjirrr,
What a Piala Dunia... Ini pildun terbaik sih dari segala aspek.. Selamat buat Messi...,
"Sehabis liat final pildun Argen vs France,masi mau bilang “Sepak Bola cuma permainan ngerebutin bola gajelas di lapangan”???   FOOTBALL IS NOT JUST A GAME!",
"Final yg luar biasa kli ini, pling seru bgi gw. Pildun kli ini jg pling seru bgi gw krn match nya main sore-malam &amp; tdk trlalu dini hari, ditambah jg banyaknya kejutan. Trimakasih Qatar telah menghibur kmi slma hmpir 1 bln. Welcome world cup 2026, here we go.. 👉",
@PorosHalangID Pogba nomor 6 prancis juara 2018 Martinez nomor 6 Argentina juara 2022 hahah jersey prediksi pildun ternyta,
@arcadiyel gueee jugaaaa sujut syukurrr lhat enih final pildun 2022 berasa naik roller coaster,
Sebage penonton netral di final pildun 2022  ...aku merasa biasa² wae...  Trimo nyimak komenan netizen,
Mbappe harusnya paling dikit masih bisa main di 2 pildun lagi. Sekarang tinggal 4 gol buat nyamain Klose,
"@idextratime Lah kan udah dapet 1 tropi pildun, tinggal UCL aja abis itu tamat 🤣  https://t.co/APtZ6iBkeb",
"Messi pensiun dr timnas dgn happy ending, Mbappe 3 goal di final pildun, Martinez sipaling jago adu pinalti bakalan diingat dlm sejarah sepakbola dunia, khususnya piala dunia Qatar 2022.  Congrats Argentina !! Terima kasih piala dunia 2022, akhirnya balik lagi nonton emyu wkwk 😂",
Argentina juara Pildun bagi saya sih gak aneh. Keren n krn disitu ada Messi. Sjk awal saya mensupport Kroasia yg akhrnya juara 3. knp gak ikut unggulin Argentina or Perancis? krn ditengah gelaran Pildun otak saya bfikir smua itu sdh dipersiapkan utk Messi 🤣 selamat untuk FIFA 😂,
"persetan besok senin dan segala keruwetannya, mau lihat messi angkat trofi pildun",
"@SOLOTOLOYO Final pildun putt, pada nobar kali",
@Tzulastri Bener mba banyak yg blg gtu bahkan spain siapa gt lupa blg klo nama messi bakal tertulis di sejarah kemenangam pildun,
Pildun selanjutnya msh main rp ga ya,
Final pildun terseru sepanjang karir saya hidup di alam dunya...salute 🇫🇷..CONGRATS 🇦🇷 ..Cairr Bozzz 🎉🎉 #WorldCupFinal,
"after nntn blue lock eps  11 dan pildun secara bersamaan, yg kebayang di otak.  https://t.co/7jyxi0D6BQ",
@Askrlfess Hayoloh argentina juara pildun ditunggu confes ke sahabatnya,
"final ter ter ter rame setelah pildun 2010, yo iki 🐐",
Nih orang2 pada begadang karna liat pildun nah aku ovt🙃,
berdoa semoga seumur idup dikasih izin buat liat belanda angkat piala antara euro atau pildun. plis bgt,
@bengskiiy wkwkwk fans messi bener2 seneng ya om? apalagu bang do abis pildun gaada club 🙂,
"Gangikutin pildun tp tbtb nonton final,  tbtb megang perancis, tbtb kalah ^_^",
"Visual messi tuh paling cakep pas di pildun 2014 kalo kataku, pas belio nangis pake baju navy blue. I remember i was like 'widihh cakep juga abang ini, i totally prefer this than ronaldo's🙈'",
Pildun Qatar cuma kurang euforia nya aja pdhl match nya seru2 dan gabisa ditebak,
final pildun terseru,
dak sia sia 3 jam iseng nontoni final pildun 🤩👍🏻,
w yg dukung argen fari awal pildun pen nangis cokk!,
"thanks pildun, krnmu ak bs chatan sm ...........🫂🫂",
@noefarious LUCU BANGET LIATIN ORANG NONTON PILDUN,
@andihiyat Dia baru masuk timnas aja udah menang pildun kok 😬,
keren banget sih dua orang ini. bener-bener memeriahkan pildun tahun ini. can't wait for the next wc. kira-kira bakalan ada kejutan dan drama apalagiiii  https://t.co/e0eGxG5h55,
"Masih sakit hati sm jerman di pildun ini, love u ozil",
@Askrlfess Jagoan lu kalah atau menang di pildun?,
@KancutMeleduk2 Gara2 berantem makanya ga ikut pildun tahun ini?,
pildun udahan,
"Signal kek babi beneran, kesel bgt. Lagi nonton final pildun ngelag mulu bgst",
udh 2 edisi pildun gua salah prediksi lg buat yg menang pas di final 2018 predict kroasia juara malah gagal 2022 predict prancis juara gagal lagi emg harus nunggu italy atau ga jerman di final dulu baru wangi prediksi gua sat 🥲,
Akhir yg manis buat karir messi di pildun,
FAAAAKKKK GW ABIS KENA NT TAPI ARGENTINA MENANG PILDUN BINGUNG MAU NANGIS,
"@Zeik_Ul @xxxekas @diambilalih2022 Yg modal Al-Quran terjemahan gini terus berani ngotot memang bahaya. Pengen maki, tapi mood lagi bagus Argentina juara Pildun wkakaka",
Anjg akhirnya Messi... Messi... Juara pildun... 🥹,
"Final pildun malam ini bikin jantung deg""an banget sumpah",
"Akhir nya argentina juara setelah puluhan tahun baru lagi angkat piala, pildun terakhir lionel messi hadiah terbesar bagi messi 👏👏 bravoo Argentina 👏👏  #Argentina  #ArgentinaVsFrance  #argentinajuara  #WorldCup  #Viral",
"@sbg48ben Babak 1 boring, drama mulai sejak prancis nyetak 1 gol, final pildun terseru",
"gue akuin selama gue nonton pildun, ini pertandingan paling seru",
4 tahun lagi nonton pildun sambil gendong anak ga yaaa?!?  eh masih Allah kasih panjang umur ga yaa biar bisa sampe di pildun edisi mendatang? hahaha,
pildun 2026 nobarnya sambil ngebubur,
"monmaap mendadak ikut2an euforia nya pildun🤗😛 gpp lah ya, nontonnya jg pas final doang😂",
"@rizal_akbar0910 @idextratime bgsd akun dia, pildun masih bawa bawa politik",
"Terlepas drama yg ada di Pildun kali ini, belasan tahun dunia bola jadi sangat menarik berkat dua pemeran utama.",
@brfootball sedi liatnya :)  pildun selanjutnya dia gk nongol yaa 😭😭 @NabilahFatin7,
@AfifXavi MESSIUN [ messi juara pildun ],
"Nonton pildun deg deg an ampe laper , kamu mau ga aku makan?",
ni bnrn final pildun terseru terdrama ter smuanya dahk,
"can't wait to hear ibu ibu ngomong ama anaknya ""lu liat noh mbape 23 taon hattrick pas final pildun""",
"Walopun si onoh yang menang, Mbappe ttp bintang lapangan 👏 *bela2in nonton pildun pdahal lg flu",
@Gifarnvr P  Ingfo tukang urut buat mbappe P Buat ronaldo tutor juara pildun ada di YT nya messi,
@Tryfingg @ikhwannurrizal @Celebornwin @utdfocusid Haaland sulit buat juara pildun. Mbappe tinggal buktikan di Champions untuk menyandang next goat,
Thank youuuuu nggaa useless nonton final pildun malam ini. Bisa tidur nyenyakkk,
di pyeongtaek nonton pildun gak yang,
Masih bisa ini Perancis menang buat next pildun,
@Fandom_ID Level klub besok nambah 1 kompetisi lagi min. Pildun antar club,
Pildun 2022 ketolong final.  Sisane mbuh.,
@SiaranBolaLive @josepolanco10 kok dia bisa tahu ya finalnya tanggal 18 desember? Apa tahun 2015 udah dikasih tahu jadwal lengkap pildun 2022 kah?,
All of this madness..  Papaku pasti lagi seneng sekarang wkwk. Tim kesayangannya Argentina menang pildun,
Selamat Argentina Juara #pildun,
nt prancis kasi menang messi last pildun🤭,
@saniafirdaa asyiiikk beet sumpaah... wokwkoawako best moment sih bisa nonton pildun di ma'had,
Masih membandingkan yg satu bermain di Portugal dan Argentina ya susahlah. Portugal ga punya sejarah masuk final pildun seinget gue. Argentina udah berkali-kali. Punya sejarah juara pengaruh banget buat semangat comeback. Komposisi tim juga beda pisan.,
@SingkatanNama__ @HaiHaf @Askrlfess yg ga make a sense kenapa dia ga nge-tweet pildun 2018 kenapa lompat 2022. tp yasudahlah,
final pildun penuh drama selamat buat argentina  #messipildun qatar 2022,
"Gilaaaa permainannya. Argentina sama Perancis, Kereenn. Mbappe, your still in My Heart bep coz apapun I like u so much wkwkkw. Argentina congratulation👏👏... jagoan Pildun 2022. #PialaDunia2022",
@uptowoodz Wkwk yg bnr? Tenang next pildun france pegang trophy,
"hahahaha ga ngikutin pildun dari awal, cuman nntn pas negara fav main aja cuman nntn final mpabbe vs argentina seru bgt, kita kasih ⭐️⭐️⭐️⭐️⭐️ dulu ges buat final malem ini🫶🏻🫶🏻",
itungg2 amal buat pildun terakhir messi,
goks keren bgt final pildun,
Percum gua beli paket pildun gabisa dipake di final vidio kontollllllllllll,
Lightning e pildun qatar suangar cokk,
"Qatar sialan, standar tuan rumah pildun jadi naik drastis 😭",
"Seru parah sih pildun, niat pengen nobar Messi nangis gajadi wkwk",
Ditunggu pesan kesan selama pildun @btob2mh,
kamu nonton pildun gak @hoknage,
"@Kriise_t_Reds bener, tim Asia &amp; Afrika banyak yg tampil bagus di pildun ini.. jd gak berasa kurang soalnya sebenernya Italia gak ikutan hahaha..",
"niat mau tidur cepet cz cape aja hari ini, udh prepare matiin lampu dari abis isya, eh grgr pildun seru-serunya ga jadi tidur smpe skrg, bsk kerja pagi:')",
"Gak nnton pildun kok meso ora ngantuk, pie kih🫥",
gokil bgt final pildun malem ini 🔥,
"@satrusatru Masih nih, abis nonton pildun",
Mbappe masih bisa 3-4 kali pildun lagi...,
Jadi penasaran pildun 2026🤣,
gua pgn dah tiap hari pildun biar dul @thepanturas bikin tweet yg lucu2,
org lain pd selebrasi pildun gw malah galau asu,
final pildun 2022 penuh drama tp sweruuu abiezz🔥💙🇦🇷🏆,
"What a match, what an amazing final.  Sudah tommi menang Mbappe di Pildun sebelumnya. Kasimu dulu om Messi biar semakin perfect pensiunnya.   Duh bravo 🇦🇷🥳😎 #FIFAWorldCup",
"dah yuk balik mikir skripsi lg, pildun dah kelarrr",
Yang bilang pildun kemarin di Qatar ga seruuu gimana nihhhhhhh,
nonton pildun dunia malah ngakak mulu bgsd,
"Bagi ak pribadi perdebatan siapa yang terbaik selesai di tahun 2021, pas Messi menang Ballon dOr ke 7 😅  Ada atau gaada trophy pildun, Messi emg something else 🤷‍♂️",
Final pildun terbaik sepanjang masa,
Kok closingan pildun gak ada Via Vallen,
"@UGM_FESS pildun lah, laprak ntar masih ada, pildun cuma 4 tahu  sekali",
@howlisheet @idextratime pensiun smbil gandeng trofi pildun,
"Messi Bar entuk gelar pildun, teko teko metu berita gantung sepatu opo ra jan heshhhh.",
@filhubbi Untuk pildun kali ini messi aja kalah jauh menurut gue sma dia wkwkw,
Siapa ya yang harus ak ajakin ngobrol tentang kemenangan pildun ini🤔🤔,
"mun indonesa jadi tuan rumah pildun bisa siga kitu teu nya? stadion ramah anak, lapangan bagus gaada g",
"ALIAS GUE DUKUNG BRAZIL ANJG, DARI PILDUN 2014 SAMPE SEKARANG",
"Lika-liku pildun, ayah dukung Brazil bunda dukung Argentina sih udah pasti terus ada adik gw dukung Portugal dan gw setia dengan Spanyol emang bener Argentina menang berkat doa ibu 😇",
"Match Pildun ter-GG, selamat buat Argentina. Mbappe juga GG banget, wonderkid terbaik abad ini. Thanks buat @lioscaloni dan jajarannya serta seluruh squad. Lionel Messi sudah menyamai pencapaian Maradona dan Kempes.",
@artemyrez sama anjir seneng bngt liat messi angkat trofi pildun untuk pertama dan terakhir kalinya,
Pildun dah kelar. Waktunya balik simp lumie lg,
NEXT PILDUN TANPA RONALDO-MESSI.,
"buat cwe” yg td nonton pildun, tau kan gmn rasanya nonton bola? nah gtu rasanya jdi cwo yg suka sepak bola",
"SEMUANYA NONTON PILDUN, aku kayak anak hilang. Ok, aku mau ngumpet di ketek kak aden aj",
@donipohan7 @idextratime Pertandingan penutup pildun sekaligus penutup tahun yang gokil,
Berbesar hati menerima kemenangan argen karna prancis baru menang pildun kemaren sans lah,
ceritanya pildun date (online) 🥵☹  https://t.co/3IlvZk5vsu,
Hah? Pildun tadi itu final? Oo pantes teman2ku semuanya bertaruh😭,
nonton pildun penuh drama 🤣 penonton dan laptop ikutan drama wkwk,
"@originalhvman Urang yakin mun teu di PSG bakal leuwih ti Messi gelarna, geus nabung pildun 1. Ngan realistis manehna ge disodoran duit sakitu mah moal mungkin nolak🤣",
dimaria sangat emosional ya di pildun terakhirnya🥹,
"CUY INI OOT BGT DR PILDUN TAPI ASLI MASI NGAKAK. Mana lewat TL mulu 😭 Tiap doi ngetwit adaaa aja yg ngecengin. Abis ngetwit ""Keren mentalnya mbappe"", eh di reply isinya ""Nah ikutin mentalnya dia kalau main ya jo"", aksjdhdhd ya Allah kesian bet bang jo 😭😭",
"BENER BGTTT. Gue ngikutin bgt pildun ini dari awal walau sendirian. Tiap diskusi sm org pda bilang “ah ga seru, lagu ga asik, bla bla bla”. Skrg pd nongol dan bilang SERU🤭",
"Asu asu, NT Mbappe next pildun tapi masa bawa player afk lagi🗿",
"😭😭😭😭 dari 2006 di jerman dan kalah, sampai sekarang selalu yakin #Messi𓃵 pasti menang pildun 😭😭😭😭",
Penantian gua dari 2014 akhirnya liat ARGENTINA menang pildun 😭,
Pasti penutupan pildun qatar keren,
Mbappe masih ada next pildun semangaddd🫶🏻,
"@convomfs GILAAAAA KEREN BANGEETTTTTT PILDUN 2022 RILL BIKIN DEG DEG SER DR AWALLLL, APALAGI FINAL MALEM INI GILA BANGEETTTT IKUT DEG DEG AN NONTONNYA PLS😭😭😭😭😭😭😭😭😭😭😭",
@Michalom @KMbappe Weh inimah berpotensi ngelewatin status goat Messi kalo dia menang banyak pildun,
"pildun dah abis, saatnya ntn aff negara sendiri",
STOP DRAMA PILDUN! WKWKWKW,
kamera pildun kyk di ps anj😭,
"Beres pildun, messi langsung dijual sama mbappe ga nih?",
Pildun Qatar best world cup ever sejauh ini 👍🔥,
"My childhood hero finally winning it, bela2in ngerjain pr di sekolah demi bisa tidur cepet buat bangun begadangg. Akhirnya sampe di titik liat messi juara pildun😭😫",
mana yg ngomong pildun 2022 settingan ? udah mati keknya orangnya,
Mendadak bola bgttt wkwk final pildun seruwww,
beneran final terbaik pildun yg pernah gue tonton sih👏,
"Ingett bgt pildun 2018 nobar sama a iyus (adik dri mamah) walaupun w slalu tidur dluan aka ketiduran hueheueh, and now just by myself nonton sendiri:"". Pildun 2022 ini seru parah unexpected pasti dia seneng bgt tpi sayangnyaa god take him too early:""",
Siapa yang berantem sama adek gara gara pildun?🤣,
"pildun abis, turu solusinya",
"@fachrizzzzz @FaktaSepakbola Ese tetep rak nyongko messi juara pildun pok mas?yowes ronaldo puo wae ""THE REAL GOT""timbang awakmu ngeyel mas,aku bocahmu ojo diplonco mas🤣🙈",
"Padahal udh banyak informasi argentina juara pildun sebelum argen lolos semifinal, tapi kok masih banyak aja yg All in prancis, heran 😂",
@The_RedsIndo Kalo dia mau pensiun abis pildun juga keknya ga masalah. Rekornya udah mustahil dikejar setidaknya untuk beberapa abad,
"Karena Argentina juara pildun, gua mau GA sesuai janji  Saldo 50k untuk 2 org @ 25k  - RT aja gaush follow - Komen apa aja  Diundi nanti malem abis gua balik kerja",
"pildun 2026 gk agk nunton, ku nk maen.",
@thvwama abis nonton final pildun wkwkwkw,
"@libstates rebahan mw tidur lg ini, km gi opo kok blm tidur, nonton pildun ya",
FINAL PILDUN TERBAIK SAK UMUR URIP 🤣,
Jdi inget w mos dlu smp pas lg pildun di namain klsnya dpt argentina😁,
IH INI PILDUN UDAHAN DONG?? 😭😭😭,
Enak banget yang dipamitin cowonya ntn pildun :) Kalo km masi ada disini pasti aku ditinggal ntn pildun,
"Mbappe di usianya ke 23 tahun, sudah cetak 12 gol di Piala Dunia.  2022 jadi topscorer #Qatar2022 dgn 8 gol.  Kai terakhir ada pemain cetak 8 gol di Pildun adalah Ronaldo di 2002.  Kali terakhir pemain perancis topscorer di Pildun adalah Fontaine di 1958 dgn 13 gol.  Next 🐐?  https://t.co/3dTwJHtscD",
pildun selesai menjadi santri,
di bilangin ramalan pildun aing ma tara meleset boustt  https://t.co/UfqnHCJ5yG,
"Dia WC2018 Dah ngangkat Trofi Pildun, WC2022 malah Hattrick meski kalah. Liga Prancis dah tamat lah, langganan juara. Tinggal fokus Champions League aja dia mah.",
Pgn judi bola tpi pildun nya dah kelar suek,
@ozhan_ammary Mumpung masih normal biasanya abis pildun harga naik pak,
"stres, bgn2 ini sg sm tl semuanya pildun, nda relate :(",
Tapi ini final terbaek sepanjang ngikutin final pildun sejak 2006 👍🏼👍🏼👍🏼👍🏼,
Ultahnya mbappe gajadi dapet kado kemenangan pildun,
Pildun Qatar 2022 Argentina (3) V Prancis (3) Winer penalti (argentina) posisi semester 5 Sekian,
never on my mind nonton pildun SEEXCITED dan SEHEBOH ini. i know nothing about soccer but i  go blind for damie! ALIAS MENANG JUGAK JAGOAN LUUU YEDAM gw frustasi ini selebrasi sendiri begini tp gapapa our love for you are real sampe ketar ketirrrrrrr,
keren bgt dah pildun kali ini,
Tapi pildun kali ini seru bangt anj,
"gue dr pas masih ada bapake selalu nobar bola berdua nontonin timnas/pildun, trs skrg bapake gada tapi gue punya temen yg tertarik ke bola jugaaaa, INI ORANGNYA @vreel0ve sepanjang pildun ini kitaaa bener2 partner hype wkwk SERU BANGET GILAAA FINAL MALEM INI APALAGI😭😭🤍🔥🤘",
"Habis messi, argentina ga akan pernah menang pildun lagi... Negara rasis banyak yg dukung aneh",
Anjg enak kli ya jdi warga negara pemenang pildun. Seminggu full senyum smua senegara,
Mantap dah jadi legacy di API twitter nih trit. Makasih pildun dunia 2022! Argentina gokill #ARG #FIFAWorldCup Messi 🐐,
@dinssski Memastikan aj klo pas ngangkat trofi PilDun beneran Messi bukan Mbape,
"@yourrrfuture Gpp skrg kasi kong messi dulu, pildun besok ama besok2annya lg pasti mbappe yg megang🔥🔥",
Timeline isinya pildun semua 😏,
terbaik sih pildun kali ini,
anjer server ig down yak gegara pada sg pildun,
Final pildun kali ini ajg bangettt seruu bangett di extra time kedua prancis tetap tenang di 6 menit terakhir dan menyamai kedudukan 3-3 proud of you🇫🇷,
emangnya kenapa klo messi punya pildun? apa kami sebagai dodolovers harus pindah haluan? oh jelas tidak.,
ini perayaan juara pildun nya sampe 7 hari 7 malam kan?,
Ada Apa dengan Pildun,
@puanpurnama abis nonton pildun epe udh jdi @/puanpurnama S.S,
akhirnya pildun selesai. para cewek yg dadakan nonton fildun cmn mau liat neymar dan jungkook tampil di opening cermny bisa langsung kembali ke asalnya🥰  -Apip Gavi,
jiwaa guee bakaalan hampaaa kgaa ada pildun😭😭😭😭☝🏼,
Yess they deserve this! Makasih Perancisss Next pildun bisa juara nih,
Kalah penalty lagi jadi nostalgia ama pildun 2006 vs itali. Rela²in begadang ama bapak pas kalah nangis dulu. Sekarang kek lebih menikmati permainan ama momennya aja. What a finall.,
Alhamdulillah bisa liat pemaen emyu ngangkat piala pildun,
@weggyjohnsy terharu banget... sejak dr copa america... dan dilengkapin sama pildun.... 👏🏽👏🏽👏🏽  https://t.co/VnIhqS5LYt,
"Kata komentatornya ini final pildun ke-3 dengan adu penalti. Yang pertama tahun '94, yang kedua tahun '06. Duh. Gue nonton semuanya lagi 😂  Makanya pas ada dokumenternya Baggio di Netflix, gue dibilang: ""Pas lo nonton Baggio gagal penalti itu gebetan kpop lo baru pada lahir.""",
"Ikut seneng sih messi bisa menang di pildun terakhirnya, dan bisa dibilang GOAT yg sbnrnya. Tp ksian jg goat yg atunya udh nangis, terlunta2 ga punya club. Latian di mantan clubnya tp tetep ga diambil jg. Sad 😭😭",
1000000000/10 final paling seru seumur umur gw nonton pildun,
"@FIFAWorldCup 4 kali liat final pildun, ini yg terbaik",
Cuma pertandingan Final Argentina vs France yang ditonton di Pildun Qatar,
@pantungalimar gue mah mantengin final pildun,
@adammm_3 kacau si masi muda hattrick pildun,
@idextratime mbappe masih bisa 3x pildun lagi,
Wah mutual ku pada nonton pildun yh?,
Dulu mulai interest sikit sm bola gegara liat messi di barca dan skrg smpe menang pildun wehhh,
Harusnya Juara pildun tanding lagi lawan Juara AFF,
"Terimakasih sudah menjadi mentor sepak bola ku dalam sebulan ini cin, mon maap kalo aku banyak tanya akakaka 🤣 sayangg jagoan kita kalah sama Om Mesi Goat 😂 next pildun dukung mana lagi yaaa @setyawanmuhtri 🐣",
@paularatih_ iyo haha selama liat pildun ini dari awal sampe final paling the best 🤯,
Pildun 4 tahun lagi semoga masih bisa nonton,
walaupun ga menang mbappe lu bakaln gua inget di pildun 2022!!!,
"Gg dah Argen, well deserved buat menang pildun tahun ini. Walaupun Prancis kalah tpi puas gw sama final tahun ini, seru parah asli",
lucu bgt tai pildun taun ni,
@idextratime Masih bisa ikut 2-3 pildun lagi mbappe,
Mau revisi proposal kaga jadi jir gegara nonton pildun,
ini kl abis ntn pildun msh ga bs turu jg gue bnran ketempelan deh keknya 😭.,
"@sadjiwas Bapakmu kecewa sarga, pildun bisa jadi ajang buat sampingan kamu cari duit meskipun haram dikit.",
"Tapi untungnya mungkin karna faktoe pildun, jalanan masih rame",
"messi angkat piala pak, walaupun jagoanmu jerman, nanti aku ceritain drama pildun tahun iki apik bgt 🫡  ngapunten ga iso ngajak nobar meneh pak 🙏",
"definisi jangan kasih kendor. mbappe kerenn, masih muda dtggu di pildun selanjutnya.",
"@utdfocusid Gw fans Ronaldo dah mengakui kalau Messi udh diatas Ronaldo sampai kapanpun sejak angkat pildun ini, ya Ronaldo tetaplah Ronaldo, Ronaldo tetaplah idola gw",
"oke, nonton pildun udah saat nya kita lanjut drakoran",
"@nxxsthxf contoh: ""apa bgt ga nonton pildun sampe di sw, ga nonton mah ga nonton aja, pick me banget""",
"@convomfs Seru sih, dari awal pildun dimulai udah banyak dram, dari yang tuan rumah (Qatar) langsung kalah, Argentina kalah pas lawan Arab Saudi, maroco yang masuk semi final, terus pas finalnya tadi drama lagi 😭👍🏻 SERU SIH",
"@convomfs 1000000/100 dari awal mulai banyak hal ga terduga bikin makin panas sengit, kejar kejaran gol. udah gitu Mbappe yang jadi mvp, but still... congrats Argentina, Messi full senyum ya pildun terakhir bawa pulang piala 😍💗",
Masalahnya ini 2 orang GOAT udh ga ada lg di pildun depan.. 😢 Bang Messi Bang CR Terimakasih.,
@diluclicious Ini kemungkinan final pildun paling seru bang,
Penjelasan final pildun 2022:  Di Awal :                          Di Akhir :  https://t.co/ntE2apXOuA,
"Nonton pildun gini amat ya, finally 🇦🇷😭 JUARAAA #FIFAWorldCup  https://t.co/gfYMwWdtdA",
btw haechan pilih sp ya pildun,
"mungkin pildun kali ini jadi pildun pertama yg bakal gue inget dari fase group smp final bahkan match finalnya sih soalnya gue udh 'ndolor' ga kaya pas 2018 kmrn gue ingetnya pas perancis menang sm ngangkat pialanya doang, match nya ga inget samsek wkwkwk",
Mana yang bilang pildun 2022 gaseru mana mukanya?,
@eImington Udah dong! Kok belom tidur? Nonton pildun ya?,
diluar kontroversi ini pildun.. Bisa dibilang ini yang paling seru sihh!!!!,
He’s still 23.  Masih bisa 3 kali pildun lagi. Udh 1 piala pula.,
@idextratime Messiun(Messi juara pildun),
Bayangin nonton pildun jam 8 pagi.,
@idextratime Next pildun all in tim yg dapet juara di prediksi EA Sports,
